origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,municipio_county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,movers_within_puerto_rico_or_united_states1_estimate,origin_col_11_moe,movers_within_same_municipio_county_estimate,origin_col_13_moe,movers_from_different_municipio_or_county__same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,movers_from_elsewhere2_estimate,origin_col_19_moe,dest_state_name,dest_county_name,municipio_of_residence_1_year_ago3_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,movers_within_puerto_rico_estimate,dest_col_27_moe,movers_within_same_municipio_estimate,dest_col_29_moe,movers_to_different_municipio_estimate,dest_col_31_moe,movers_in_county_to_county_flow_estimate,dest_col_33_moe,dest_col_34,dest_col_35,dest_col_36,dest_col_37,origin_county_name_clean,dest_county_name_clean,source_file
072,139,072,119,Puerto Rico,Trujillo Alto Municipio,85012.0,163.0,76648.0,1053.0,7234.0,930.0,3230.0,688.0,4004.0,733.0,1013.0,381.0,117.0,97.0,Puerto Rico,Río Grande Municipio,53766.0,918.0,49041.0,938.0,4725.0,789.0,2509.0,659.0,2216.0,547.0,45.0,33.0,,,,,Trujillo Alto Municipio,Río Grande Municipio,outflow_05_09_Puerto Rico.csv
072,151,072,119,Puerto Rico,Yabucoa Municipio,40015.0,161.0,37370.0,532.0,2183.0,477.0,1366.0,386.0,817.0,341.0,462.0,209.0,,,Puerto Rico,Río Grande Municipio,53766.0,918.0,49041.0,938.0,4725.0,789.0,2509.0,659.0,2216.0,547.0,10.0,17.0,,,,,Yabucoa Municipio,Río Grande Municipio,outflow_05_09_Puerto Rico.csv
072,005,072,121,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,Sabana Grande Municipio,27358.0,292.0,25828.0,489.0,1530.0,501.0,1049.0,431.0,481.0,200.0,26.0,40.0,,,,,Aguadilla Municipio,Sabana Grande Municipio,outflow_05_09_Puerto Rico.csv
072,021,072,121,Puerto Rico,Bayamón Municipio,218415.0,278.0,196841.0,1398.0,19372.0,1322.0,10625.0,928.0,8747.0,867.0,1942.0,405.0,260.0,152.0,Puerto Rico,Sabana Grande Municipio,27358.0,292.0,25828.0,489.0,1530.0,501.0,1049.0,431.0,481.0,200.0,13.0,20.0,,,,,Bayamón Municipio,Sabana Grande Municipio,outflow_05_09_Puerto Rico.csv
072,023,072,121,Puerto Rico,Cabo Rojo Municipio,52531.0,127.0,48666.0,734.0,3240.0,621.0,2264.0,586.0,976.0,297.0,448.0,198.0,177.0,143.0,Puerto Rico,Sabana Grande Municipio,27358.0,292.0,25828.0,489.0,1530.0,501.0,1049.0,431.0,481.0,200.0,9.0,14.0,,,,,Cabo Rojo Municipio,Sabana Grande Municipio,outflow_05_09_Puerto Rico.csv
072,031,072,121,Puerto Rico,Carolina Municipio,185139.0,265.0,167725.0,1433.0,15572.0,1385.0,9516.0,1026.0,6056.0,793.0,1490.0,389.0,352.0,163.0,Puerto Rico,Sabana Grande Municipio,27358.0,292.0,25828.0,489.0,1530.0,501.0,1049.0,431.0,481.0,200.0,25.0,38.0,,,,,Carolina Municipio,Sabana Grande Municipio,outflow_05_09_Puerto Rico.csv
072,035,072,121,Puerto Rico,Cayey Municipio,46824.0,144.0,42266.0,802.0,4192.0,809.0,3192.0,666.0,1000.0,440.0,312.0,176.0,54.0,46.0,Puerto Rico,Sabana Grande Municipio,27358.0,292.0,25828.0,489.0,1530.0,501.0,1049.0,431.0,481.0,200.0,29.0,38.0,,,,,Cayey Municipio,Sabana Grande Municipio,outflow_05_09_Puerto Rico.csv
072,063,072,121,Puerto Rico,Gurabo Municipio,42247.0,166.0,39511.0,633.0,2477.0,575.0,1378.0,505.0,1099.0,350.0,259.0,133.0,,,Puerto Rico,Sabana Grande Municipio,27358.0,292.0,25828.0,489.0,1530.0,501.0,1049.0,431.0,481.0,200.0,46.0,73.0,,,,,Gurabo Municipio,Sabana Grande Municipio,outflow_05_09_Puerto Rico.csv
072,083,072,121,Puerto Rico,Las Marías Municipio,11989.0,50.0,11004.0,271.0,942.0,249.0,461.0,209.0,481.0,213.0,34.0,38.0,9.0,14.0,Puerto Rico,Sabana Grande Municipio,27358.0,292.0,25828.0,489.0,1530.0,501.0,1049.0,431.0,481.0,200.0,59.0,93.0,,,,,Las Marías Municipio,Sabana Grande Municipio,outflow_05_09_Puerto Rico.csv
072,097,072,121,Puerto Rico,Mayagüez Municipio,92755.0,181.0,83516.0,993.0,7973.0,941.0,5129.0,841.0,2844.0,518.0,985.0,348.0,281.0,142.0,Puerto Rico,Sabana Grande Municipio,27358.0,292.0,25828.0,489.0,1530.0,501.0,1049.0,431.0,481.0,200.0,68.0,67.0,,,,,Mayagüez Municipio,Sabana Grande Municipio,outflow_05_09_Puerto Rico.csv
072,099,072,121,Puerto Rico,Moca Municipio,43739.0,183.0,40092.0,771.0,3072.0,774.0,2009.0,708.0,1063.0,414.0,541.0,353.0,34.0,52.0,Puerto Rico,Sabana Grande Municipio,27358.0,292.0,25828.0,489.0,1530.0,501.0,1049.0,431.0,481.0,200.0,32.0,51.0,,,,,Moca Municipio,Sabana Grande Municipio,outflow_05_09_Puerto Rico.csv
072,113,072,121,Puerto Rico,Ponce Municipio,178070.0,278.0,158364.0,1532.0,16871.0,1366.0,12915.0,1260.0,3956.0,578.0,2397.0,494.0,438.0,237.0,Puerto Rico,Sabana Grande Municipio,27358.0,292.0,25828.0,489.0,1530.0,501.0,1049.0,431.0,481.0,200.0,37.0,37.0,,,,,Ponce Municipio,Sabana Grande Municipio,outflow_05_09_Puerto Rico.csv
072,125,072,121,Puerto Rico,San Germán Municipio,37208.0,145.0,34249.0,580.0,2540.0,567.0,1850.0,546.0,690.0,241.0,350.0,182.0,69.0,66.0,Puerto Rico,Sabana Grande Municipio,27358.0,292.0,25828.0,489.0,1530.0,501.0,1049.0,431.0,481.0,200.0,66.0,72.0,,,,,San Germán Municipio,Sabana Grande Municipio,outflow_05_09_Puerto Rico.csv
072,127,072,121,Puerto Rico,San Juan Municipio,419840.0,413.0,368481.0,2301.0,45456.0,2127.0,30902.0,1756.0,14554.0,1220.0,3799.0,652.0,2104.0,387.0,Puerto Rico,Sabana Grande Municipio,27358.0,292.0,25828.0,489.0,1530.0,501.0,1049.0,431.0,481.0,200.0,28.0,35.0,,,,,San Juan Municipio,Sabana Grande Municipio,outflow_05_09_Puerto Rico.csv
072,153,072,121,Puerto Rico,Yauco Municipio,47746.0,123.0,44375.0,634.0,2760.0,594.0,2200.0,543.0,560.0,249.0,559.0,287.0,52.0,72.0,Puerto Rico,Sabana Grande Municipio,27358.0,292.0,25828.0,489.0,1530.0,501.0,1049.0,431.0,481.0,200.0,43.0,48.0,,,,,Yauco Municipio,Sabana Grande Municipio,outflow_05_09_Puerto Rico.csv
072,015,072,123,Puerto Rico,Arroyo Municipio,18809.0,99.0,17002.0,570.0,1616.0,507.0,1149.0,449.0,467.0,228.0,191.0,160.0,,,Puerto Rico,Salinas Municipio,31901.0,505.0,29486.0,546.0,2415.0,493.0,1505.0,403.0,910.0,311.0,19.0,31.0,,,,,Arroyo Municipio,Salinas Municipio,outflow_05_09_Puerto Rico.csv
072,019,072,123,Puerto Rico,Barranquitas Municipio,29973.0,150.0,28348.0,509.0,1502.0,459.0,775.0,335.0,727.0,362.0,102.0,61.0,21.0,36.0,Puerto Rico,Salinas Municipio,31901.0,505.0,29486.0,546.0,2415.0,493.0,1505.0,403.0,910.0,311.0,14.0,23.0,,,,,Barranquitas Municipio,Salinas Municipio,outflow_05_09_Puerto Rico.csv
072,021,072,123,Puerto Rico,Bayamón Municipio,218415.0,278.0,196841.0,1398.0,19372.0,1322.0,10625.0,928.0,8747.0,867.0,1942.0,405.0,260.0,152.0,Puerto Rico,Salinas Municipio,31901.0,505.0,29486.0,546.0,2415.0,493.0,1505.0,403.0,910.0,311.0,13.0,21.0,,,,,Bayamón Municipio,Salinas Municipio,outflow_05_09_Puerto Rico.csv
072,025,072,123,Puerto Rico,Caguas Municipio,141357.0,220.0,129604.0,1129.0,10775.0,1085.0,7447.0,1003.0,3328.0,715.0,793.0,293.0,185.0,124.0,Puerto Rico,Salinas Municipio,31901.0,505.0,29486.0,546.0,2415.0,493.0,1505.0,403.0,910.0,311.0,37.0,49.0,,,,,Caguas Municipio,Salinas Municipio,outflow_05_09_Puerto Rico.csv
072,031,072,123,Puerto Rico,Carolina Municipio,185139.0,265.0,167725.0,1433.0,15572.0,1385.0,9516.0,1026.0,6056.0,793.0,1490.0,389.0,352.0,163.0,Puerto Rico,Salinas Municipio,31901.0,505.0,29486.0,546.0,2415.0,493.0,1505.0,403.0,910.0,311.0,17.0,27.0,,,,,Carolina Municipio,Salinas Municipio,outflow_05_09_Puerto Rico.csv
072,035,072,123,Puerto Rico,Cayey Municipio,46824.0,144.0,42266.0,802.0,4192.0,809.0,3192.0,666.0,1000.0,440.0,312.0,176.0,54.0,46.0,Puerto Rico,Salinas Municipio,31901.0,505.0,29486.0,546.0,2415.0,493.0,1505.0,403.0,910.0,311.0,13.0,20.0,,,,,Cayey Municipio,Salinas Municipio,outflow_05_09_Puerto Rico.csv
072,057,072,123,Puerto Rico,Guayama Municipio,44836.0,127.0,41322.0,756.0,2952.0,636.0,1954.0,499.0,998.0,386.0,562.0,280.0,,,Puerto Rico,Salinas Municipio,31901.0,505.0,29486.0,546.0,2415.0,493.0,1505.0,403.0,910.0,311.0,210.0,164.0,,,,,Guayama Municipio,Salinas Municipio,outflow_05_09_Puerto Rico.csv
072,073,072,123,Puerto Rico,Jayuya Municipio,18129.0,99.0,16665.0,455.0,1318.0,431.0,985.0,351.0,333.0,234.0,146.0,135.0,,,Puerto Rico,Salinas Municipio,31901.0,505.0,29486.0,546.0,2415.0,493.0,1505.0,403.0,910.0,311.0,42.0,69.0,,,,,Jayuya Municipio,Salinas Municipio,outflow_05_09_Puerto Rico.csv
072,097,072,123,Puerto Rico,Mayagüez Municipio,92755.0,181.0,83516.0,993.0,7973.0,941.0,5129.0,841.0,2844.0,518.0,985.0,348.0,281.0,142.0,Puerto Rico,Salinas Municipio,31901.0,505.0,29486.0,546.0,2415.0,493.0,1505.0,403.0,910.0,311.0,22.0,34.0,,,,,Mayagüez Municipio,Salinas Municipio,outflow_05_09_Puerto Rico.csv
072,113,072,123,Puerto Rico,Ponce Municipio,178070.0,278.0,158364.0,1532.0,16871.0,1366.0,12915.0,1260.0,3956.0,578.0,2397.0,494.0,438.0,237.0,Puerto Rico,Salinas Municipio,31901.0,505.0,29486.0,546.0,2415.0,493.0,1505.0,403.0,910.0,311.0,246.0,164.0,,,,,Ponce Municipio,Salinas Municipio,outflow_05_09_Puerto Rico.csv
072,127,072,123,Puerto Rico,San Juan Municipio,419840.0,413.0,368481.0,2301.0,45456.0,2127.0,30902.0,1756.0,14554.0,1220.0,3799.0,652.0,2104.0,387.0,Puerto Rico,Salinas Municipio,31901.0,505.0,29486.0,546.0,2415.0,493.0,1505.0,403.0,910.0,311.0,149.0,129.0,,,,,San Juan Municipio,Salinas Municipio,outflow_05_09_Puerto Rico.csv
072,133,072,123,Puerto Rico,Santa Isabel Municipio,22619.0,84.0,21033.0,435.0,1400.0,436.0,916.0,353.0,484.0,227.0,178.0,161.0,8.0,13.0,Puerto Rico,Salinas Municipio,31901.0,505.0,29486.0,546.0,2415.0,493.0,1505.0,403.0,910.0,311.0,63.0,97.0,,,,,Santa Isabel Municipio,Salinas Municipio,outflow_05_09_Puerto Rico.csv
072,139,072,123,Puerto Rico,Trujillo Alto Municipio,85012.0,163.0,76648.0,1053.0,7234.0,930.0,3230.0,688.0,4004.0,733.0,1013.0,381.0,117.0,97.0,Puerto Rico,Salinas Municipio,31901.0,505.0,29486.0,546.0,2415.0,493.0,1505.0,403.0,910.0,311.0,55.0,92.0,,,,,Trujillo Alto Municipio,Salinas Municipio,outflow_05_09_Puerto Rico.csv
072,143,072,123,Puerto Rico,Vega Alta Municipio,39049.0,131.0,37280.0,405.0,1582.0,398.0,368.0,153.0,1214.0,362.0,175.0,105.0,12.0,18.0,Puerto Rico,Salinas Municipio,31901.0,505.0,29486.0,546.0,2415.0,493.0,1505.0,403.0,910.0,311.0,10.0,16.0,,,,,Vega Alta Municipio,Salinas Municipio,outflow_05_09_Puerto Rico.csv
072,003,072,125,Puerto Rico,Aguada Municipio,45222.0,147.0,42663.0,584.0,1988.0,550.0,1656.0,514.0,332.0,214.0,571.0,257.0,,,Puerto Rico,San Germán Municipio,37010.0,471.0,34249.0,580.0,2761.0,657.0,1850.0,546.0,911.0,311.0,12.0,19.0,,,,,Aguada Municipio,San Germán Municipio,outflow_05_09_Puerto Rico.csv
072,013,072,125,Puerto Rico,Arecibo Municipio,101416.0,241.0,93186.0,1249.0,7337.0,1107.0,4738.0,940.0,2599.0,567.0,876.0,310.0,17.0,27.0,Puerto Rico,San Germán Municipio,37010.0,471.0,34249.0,580.0,2761.0,657.0,1850.0,546.0,911.0,311.0,16.0,27.0,,,,,Arecibo Municipio,San Germán Municipio,outflow_05_09_Puerto Rico.csv
072,023,072,125,Puerto Rico,Cabo Rojo Municipio,52531.0,127.0,48666.0,734.0,3240.0,621.0,2264.0,586.0,976.0,297.0,448.0,198.0,177.0,143.0,Puerto Rico,San Germán Municipio,37010.0,471.0,34249.0,580.0,2761.0,657.0,1850.0,546.0,911.0,311.0,90.0,123.0,,,,,Cabo Rojo Municipio,San Germán Municipio,outflow_05_09_Puerto Rico.csv
072,037,072,125,Puerto Rico,Ceiba Municipio,17658.0,80.0,15811.0,609.0,1458.0,578.0,990.0,501.0,468.0,220.0,292.0,188.0,97.0,104.0,Puerto Rico,San Germán Municipio,37010.0,471.0,34249.0,580.0,2761.0,657.0,1850.0,546.0,911.0,311.0,54.0,86.0,,,,,Ceiba Municipio,San Germán Municipio,outflow_05_09_Puerto Rico.csv
072,065,072,125,Puerto Rico,Hatillo Municipio,42417.0,195.0,40315.0,590.0,1959.0,580.0,1349.0,450.0,610.0,314.0,143.0,108.0,,,Puerto Rico,San Germán Municipio,37010.0,471.0,34249.0,580.0,2761.0,657.0,1850.0,546.0,911.0,311.0,17.0,28.0,,,,,Hatillo Municipio,San Germán Municipio,outflow_05_09_Puerto Rico.csv
072,067,072,125,Puerto Rico,Hormigueros Municipio,17371.0,84.0,16040.0,387.0,1213.0,357.0,607.0,267.0,606.0,253.0,118.0,103.0,,,Puerto Rico,San Germán Municipio,37010.0,471.0,34249.0,580.0,2761.0,657.0,1850.0,546.0,911.0,311.0,244.0,208.0,,,,,Hormigueros Municipio,San Germán Municipio,outflow_05_09_Puerto Rico.csv
072,079,072,125,Puerto Rico,Lajas Municipio,27515.0,112.0,25979.0,414.0,1294.0,367.0,1145.0,354.0,149.0,91.0,242.0,204.0,,,Puerto Rico,San Germán Municipio,37010.0,471.0,34249.0,580.0,2761.0,657.0,1850.0,546.0,911.0,311.0,58.0,61.0,,,,,Lajas Municipio,San Germán Municipio,outflow_05_09_Puerto Rico.csv
072,083,072,125,Puerto Rico,Las Marías Municipio,11989.0,50.0,11004.0,271.0,942.0,249.0,461.0,209.0,481.0,213.0,34.0,38.0,9.0,14.0,Puerto Rico,San Germán Municipio,37010.0,471.0,34249.0,580.0,2761.0,657.0,1850.0,546.0,911.0,311.0,37.0,57.0,,,,,Las Marías Municipio,San Germán Municipio,outflow_05_09_Puerto Rico.csv
072,097,072,125,Puerto Rico,Mayagüez Municipio,92755.0,181.0,83516.0,993.0,7973.0,941.0,5129.0,841.0,2844.0,518.0,985.0,348.0,281.0,142.0,Puerto Rico,San Germán Municipio,37010.0,471.0,34249.0,580.0,2761.0,657.0,1850.0,546.0,911.0,311.0,188.0,196.0,,,,,Mayagüez Municipio,San Germán Municipio,outflow_05_09_Puerto Rico.csv
072,111,072,125,Puerto Rico,Peñuelas Municipio,28961.0,99.0,27135.0,544.0,1741.0,545.0,1351.0,453.0,390.0,302.0,79.0,82.0,6.0,11.0,Puerto Rico,San Germán Municipio,37010.0,471.0,34249.0,580.0,2761.0,657.0,1850.0,546.0,911.0,311.0,15.0,25.0,,,,,Peñuelas Municipio,San Germán Municipio,outflow_05_09_Puerto Rico.csv
072,113,072,125,Puerto Rico,Ponce Municipio,178070.0,278.0,158364.0,1532.0,16871.0,1366.0,12915.0,1260.0,3956.0,578.0,2397.0,494.0,438.0,237.0,Puerto Rico,San Germán Municipio,37010.0,471.0,34249.0,580.0,2761.0,657.0,1850.0,546.0,911.0,311.0,42.0,34.0,,,,,Ponce Municipio,San Germán Municipio,outflow_05_09_Puerto Rico.csv
072,121,072,125,Puerto Rico,Sabana Grande Municipio,27317.0,83.0,25828.0,489.0,1399.0,475.0,1049.0,431.0,350.0,150.0,90.0,65.0,,,Puerto Rico,San Germán Municipio,37010.0,471.0,34249.0,580.0,2761.0,657.0,1850.0,546.0,911.0,311.0,28.0,45.0,,,,,Sabana Grande Municipio,San Germán Municipio,outflow_05_09_Puerto Rico.csv
072,127,072,125,Puerto Rico,San Juan Municipio,419840.0,413.0,368481.0,2301.0,45456.0,2127.0,30902.0,1756.0,14554.0,1220.0,3799.0,652.0,2104.0,387.0,Puerto Rico,San Germán Municipio,37010.0,471.0,34249.0,580.0,2761.0,657.0,1850.0,546.0,911.0,311.0,103.0,79.0,,,,,San Juan Municipio,San Germán Municipio,outflow_05_09_Puerto Rico.csv
072,129,072,125,Puerto Rico,San Lorenzo Municipio,43865.0,158.0,40712.0,625.0,2883.0,581.0,1780.0,503.0,1103.0,294.0,254.0,167.0,16.0,17.0,Puerto Rico,San Germán Municipio,37010.0,471.0,34249.0,580.0,2761.0,657.0,1850.0,546.0,911.0,311.0,7.0,12.0,,,,,San Lorenzo Municipio,San Germán Municipio,outflow_05_09_Puerto Rico.csv
072,001,072,127,Puerto Rico,Adjuntas Municipio,18310.0,82.0,17440.0,276.0,782.0,282.0,630.0,260.0,152.0,110.0,60.0,69.0,28.0,45.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,23.0,40.0,,,,,Adjuntas Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,005,072,127,Puerto Rico,Aguadilla Municipio,66521.0,187.0,58541.0,955.0,6463.0,875.0,4564.0,745.0,1899.0,453.0,1412.0,518.0,105.0,99.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,39.0,37.0,,,,,Aguadilla Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,007,072,127,Puerto Rico,Aguas Buenas Municipio,30917.0,126.0,29983.0,360.0,696.0,288.0,495.0,226.0,201.0,130.0,226.0,237.0,12.0,20.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,15.0,24.0,,,,,Aguas Buenas Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,009,072,127,Puerto Rico,Aibonito Municipio,26722.0,122.0,25422.0,369.0,1170.0,333.0,889.0,302.0,281.0,174.0,130.0,112.0,,,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,8.0,13.0,,,,,Aibonito Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,013,072,127,Puerto Rico,Arecibo Municipio,101416.0,241.0,93186.0,1249.0,7337.0,1107.0,4738.0,940.0,2599.0,567.0,876.0,310.0,17.0,27.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,77.0,50.0,,,,,Arecibo Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,017,072,127,Puerto Rico,Barceloneta Municipio,22646.0,113.0,20460.0,588.0,1856.0,483.0,918.0,363.0,938.0,313.0,292.0,279.0,38.0,58.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,192.0,201.0,,,,,Barceloneta Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,019,072,127,Puerto Rico,Barranquitas Municipio,29973.0,150.0,28348.0,509.0,1502.0,459.0,775.0,335.0,727.0,362.0,102.0,61.0,21.0,36.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,78.0,108.0,,,,,Barranquitas Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,021,072,127,Puerto Rico,Bayamón Municipio,218415.0,278.0,196841.0,1398.0,19372.0,1322.0,10625.0,928.0,8747.0,867.0,1942.0,405.0,260.0,152.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,1519.0,393.0,,,,,Bayamón Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,023,072,127,Puerto Rico,Cabo Rojo Municipio,52531.0,127.0,48666.0,734.0,3240.0,621.0,2264.0,586.0,976.0,297.0,448.0,198.0,177.0,143.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,20.0,33.0,,,,,Cabo Rojo Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,025,072,127,Puerto Rico,Caguas Municipio,141357.0,220.0,129604.0,1129.0,10775.0,1085.0,7447.0,1003.0,3328.0,715.0,793.0,293.0,185.0,124.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,597.0,316.0,,,,,Caguas Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,029,072,127,Puerto Rico,Canóvanas Municipio,46503.0,208.0,42639.0,722.0,3544.0,705.0,1768.0,512.0,1776.0,477.0,197.0,106.0,123.0,198.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,93.0,101.0,,,,,Canóvanas Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,031,072,127,Puerto Rico,Carolina Municipio,185139.0,265.0,167725.0,1433.0,15572.0,1385.0,9516.0,1026.0,6056.0,793.0,1490.0,389.0,352.0,163.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,2418.0,522.0,,,,,Carolina Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,033,072,127,Puerto Rico,Cataño Municipio,26352.0,85.0,24448.0,446.0,1838.0,440.0,1065.0,407.0,773.0,270.0,58.0,51.0,8.0,12.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,202.0,162.0,,,,,Cataño Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,035,072,127,Puerto Rico,Cayey Municipio,46824.0,144.0,42266.0,802.0,4192.0,809.0,3192.0,666.0,1000.0,440.0,312.0,176.0,54.0,46.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,53.0,55.0,,,,,Cayey Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,037,072,127,Puerto Rico,Ceiba Municipio,17658.0,80.0,15811.0,609.0,1458.0,578.0,990.0,501.0,468.0,220.0,292.0,188.0,97.0,104.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,36.0,49.0,,,,,Ceiba Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,039,072,127,Puerto Rico,Ciales Municipio,20361.0,94.0,19153.0,337.0,1054.0,302.0,860.0,301.0,194.0,90.0,143.0,95.0,11.0,18.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,36.0,40.0,,,,,Ciales Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,041,072,127,Puerto Rico,Cidra Municipio,47371.0,172.0,42528.0,843.0,4251.0,827.0,2671.0,604.0,1580.0,496.0,580.0,249.0,12.0,20.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,127.0,148.0,,,,,Cidra Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,043,072,127,Puerto Rico,Coamo Municipio,38984.0,143.0,36660.0,494.0,2056.0,492.0,1615.0,457.0,441.0,247.0,249.0,167.0,19.0,22.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,14.0,23.0,,,,,Coamo Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,051,072,127,Puerto Rico,Dorado Municipio,35746.0,148.0,34561.0,357.0,1027.0,320.0,520.0,260.0,507.0,193.0,108.0,62.0,50.0,51.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,50.0,77.0,,,,,Dorado Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,053,072,127,Puerto Rico,Fajardo Municipio,41745.0,115.0,35693.0,974.0,5405.0,856.0,3402.0,599.0,2003.0,587.0,582.0,298.0,65.0,104.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,116.0,90.0,,,,,Fajardo Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,055,072,127,Puerto Rico,Guánica Municipio,22574.0,77.0,21140.0,419.0,1310.0,416.0,945.0,352.0,365.0,184.0,124.0,77.0,,,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,77.0,114.0,,,,,Guánica Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,057,072,127,Puerto Rico,Guayama Municipio,44836.0,127.0,41322.0,756.0,2952.0,636.0,1954.0,499.0,998.0,386.0,562.0,280.0,,,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,60.0,91.0,,,,,Guayama Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,059,072,127,Puerto Rico,Guayanilla Municipio,23370.0,95.0,22123.0,340.0,1161.0,329.0,756.0,266.0,405.0,263.0,71.0,56.0,15.0,22.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,124.0,195.0,,,,,Guayanilla Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
072,061,072,127,Puerto Rico,Guaynabo Municipio,101679.0,209.0,93765.0,1073.0,6377.0,1011.0,2522.0,493.0,3855.0,792.0,1140.0,385.0,397.0,243.0,Puerto Rico,San Juan Municipio,410511.0,1935.0,368481.0,2301.0,42030.0,2412.0,30902.0,1756.0,11128.0,1280.0,1262.0,376.0,,,,,Guaynabo Municipio,San Juan Municipio,outflow_05_09_Puerto Rico.csv
